Data_5,Data_10,Data_15,Data_20,Data_25,Data_30,Data_37
0.03894614428281784,0.09956648200750352,0.1508004069328308,0.2041730135679245,0.2565722763538361,0.3101477026939392,0.3756983280181885
0.048627201467752464,0.09572075307369232,0.16233448684215546,0.1847262978553772,0.2465293407440185,0.3193145990371704,0.3691003620624542
0.035773053765296936,0.08879449963569641,0.1487724632024765,0.1886287033557892,0.2413997054100037,0.2869448959827423,0.35120195150375366
0.039150401949882514,0.0925268679857254,0.1449759006500244,0.1952030956745148,0.2416359484195709,0.29544031620025635,0.3755052387714386
0.06491896510124208,0.07728348672389984,0.14190666377544406,0.210064098238945,0.25107285380363464,0.3104355037212372,0.3636392056941986
0.0456840842962265,0.09009099006652832,0.15889783203601834,0.19302545487880707,0.25294667482376104,0.2956012785434723,0.37608423829078674
0.05992702394723892,0.11181966960430144,0.15335576236248016,0.20266318321228027,0.2677544057369232,0.3049878180027008,0.36456599831581116
0.04813329502940178,0.1041758954524994,0.13591259717941284,0.21570061147212985,0.2652021050453186,0.3050512969493866,0.3863186240196228
0.04349842295050621,0.09122300148010254,0.1652470976114273,0.21022917330265045,0.27197861671447754,0.3077369630336761,0.3647959232330322
0.0358920581638813,0.1023172363638878,0.1398785263299942,0.2154337912797928,0.2455788403749466,0.3005951941013336,0.36260533332824707
0.04570645466446877,0.0883798822760582,0.15391716361045835,0.18866175413131714,0.25074806809425354,0.29806655645370483,0.3840765953063965
0.055392879992723465,0.09889530390501022,0.15688030421733856,0.1839624047279358,0.24630630016326904,0.3005599081516266,0.3727145791053772
0.05468190461397171,0.09108534455299376,0.14321941137313846,0.2130534201860428,0.24913571774959564,0.29182881116867065,0.38248950242996216
0.0430658869445324,0.089255690574646,0.15772143006324768,0.20347997546195984,0.24986374378204346,0.28814977407455444,0.37497445940971375
0.054184343665838235,0.0974934697151184,0.16192743182182312,0.18650157749652865,0.2524442672729492,0.30113834142684937,0.38423243165016174
0.02653098292648793,0.10498204082250596,0.13418252766132355,0.20271266996860504,0.25627803802490234,0.29126501083374023,0.36677244305610657
0.0402035154402256,0.11966118216514587,0.1402987837791443,0.2174970805644989,0.2398108243942261,0.29813551902771,0.375316321849823
0.035863764584064484,0.10770588368177414,0.16564054787158966,0.18480336666107167,0.26114630699157715,0.29558587074279785,0.3706344962120056
0.05286296829581261,0.10369624942541122,0.16574211418628693,0.20571111142635345,0.2477066665887833,0.293077290058136,0.3631649315357208
0.049524448812007904,0.11315831542015076,0.14708629250526428,0.18518730998039248,0.25144702196121216,0.2946028113365173,0.36506950855255127
0.05011149123311043,0.0884118601679802,0.15688450634479525,0.19991035759449005,0.2487030774354935,0.28650107979774475,0.3652624189853668
0.04337112233042717,0.09943903237581253,0.1450885832309723,0.199685886502266,0.2540619373321533,0.3105977177619934,0.38062164187431335
0.03772018477320671,0.08097834140062332,0.14054082334041595,0.21181002259254456,0.2491312623023987,0.30345216393470764,0.36580660939216614
0.04526413232088089,0.09312780201435088,0.13269397616386416,0.19654659926891327,0.2580613195896149,0.2893708050251007,0.3772563338279724
0.05012037232518196,0.09536627680063248,0.14047734439373016,0.21439790725708008,0.2441323697566986,0.29532018303871155,0.3648715913295746
0.05675215646624565,0.11693423986434935,0.15969553589820862,0.20147882401943207,0.25860583782196045,0.2868827283382416,0.36589688062667847
0.049804463982582085,0.09350530058145523,0.15422996878623962,0.1915148347616196,0.2459363788366317,0.3071564733982086,0.36122170090675354
0.06102290749549865,0.10960811376571657,0.15857568383216858,0.18899792432785034,0.2626817226409912,0.2887089848518372,0.3743378221988678
0.05486411973834038,0.09400195628404616,0.1486605703830719,0.20002461969852448,0.2563327550888061,0.2927584648132324,0.34747424721717834
0.04512910544872284,0.09662126749753952,0.15573233366012573,0.20055444538593287,0.242570698261261,0.3059022128582001,0.36322838068008423
0.03700880706310272,0.1063140705227852,0.17268510162830353,0.2019214779138565,0.2303091436624527,0.2918315529823303,0.3778226673603058
0.048523709177970886,0.12754441797733307,0.14035740494728088,0.20446860790252688,0.2494165897369385,0.29429301619529724,0.3649848401546478
0.05364082753658295,0.08924217522144318,0.14134104549884796,0.2096761167049408,0.2584254741668701,0.3141636550426483,0.3796878159046173
0.05260246992111206,0.11222106963396072,0.1355164796113968,0.19693385064601893,0.2545513212680817,0.3020130693912506,0.37354421615600586
0.043680649250745766,0.10863079875707626,0.15194229781627655,0.19763971865177155,0.2462697327136993,0.29524698853492737,0.37844914197921753
0.02959999442100525,0.11015473306179048,0.14803661406040192,0.20209917426109314,0.2439762204885483,0.3036233782768249,0.37574708461761475
0.053301315754652016,0.10630607604980467,0.13747501373291016,0.1985171884298325,0.25402089953422546,0.2917284667491913,0.38305774331092834
0.0654163584113121,0.09928680211305617,0.1448330581188202,0.19687050580978402,0.2524381577968597,0.2951418161392212,0.3826538622379303
0.044466786086559296,0.10243503004312517,0.16785916686058044,0.20901618897914886,0.2518354058265686,0.3120878338813782,0.37492191791534424
0.047022677958011634,0.09155616909265518,0.16037698090076447,0.1946757286787033,0.247853621840477,0.3176065981388092,0.3620963394641876
0.04864196851849556,0.111776165664196,0.16042311489582062,0.18739601969718933,0.2375885397195816,0.29926949739456177,0.3735070824623108
0.044047016650438316,0.10200878232717514,0.16096320748329165,0.20419418811798096,0.2450315654277801,0.2997111678123474,0.3809678256511688
0.04236295074224472,0.1057230979204178,0.16559413075447085,0.19488291442394254,0.23349671065807345,0.3102022111415863,0.38458898663520813
0.051523063331842416,0.10499877482652664,0.1277056336402893,0.2083602398633957,0.2443156838417053,0.2843866646289825,0.38160938024520874
0.04083652049303055,0.08982104063034058,0.13903386890888214,0.1991959512233734,0.2663026452064514,0.3126932680606842,0.39512452483177185
0.035632938146591187,0.09704690426588056,0.14332149922847748,0.19784972071647644,0.25660473108291626,0.321516752243042,0.35742053389549255
0.07140597701072693,0.09834001213312148,0.15878430008888245,0.1920413821935653,0.2354047894477844,0.2807121276855469,0.37425947189331055
0.05094645544886589,0.11500288546085358,0.15508730709552765,0.1961079835891724,0.2290811240673065,0.2989192306995392,0.3765486478805542
0.03638621047139168,0.09659221768379213,0.17118486762046814,0.20385433733463287,0.2524092197418213,0.2876825630664825,0.3771378993988037
0.04637691378593445,0.0901348441839218,0.14798560738563538,0.2181944549083709,0.24659602344036105,0.2946687638759613,0.3775917589664459
0.0456182062625885,0.10809927433729173,0.14630165696144104,0.20209933817386627,0.2648761570453644,0.3046393394470215,0.38343435525894165
0.041913043707609184,0.09833141416311264,0.14889225363731384,0.2010245770215988,0.2403819262981415,0.3028108477592468,0.36307471990585327
0.050992872565984726,0.08596959710121155,0.1461249440908432,0.19103167951107025,0.2299889177083969,0.3019783496856689,0.38105881214141846
0.06852251291275024,0.08711481094360353,0.1617451161146164,0.18262815475463867,0.2487739324569702,0.28326138854026794,0.3657572269439697
0.05566350370645523,0.11262061446905135,0.14065612852573395,0.1864989846944809,0.260476291179657,0.2857705354690552,0.3562578558921814
0.06190786883234978,0.10943061113357544,0.1422729641199112,0.20786817371845245,0.25059768557548523,0.31327328085899353,0.3690076470375061
0.07313560694456099,0.10093524307012558,0.14560486376285553,0.1924687772989273,0.2440241724252701,0.3116924464702606,0.3819328546524048
0.07706224173307419,0.08843568712472916,0.14483675360679624,0.20862850546836853,0.2421984821557999,0.308586448431015,0.3744434416294098
0.03915930911898613,0.09153849631547928,0.15328441560268402,0.21106024086475367,0.2293274849653244,0.29491305351257324,0.3686128258705139
0.03019133023917675,0.08702478557825089,0.15118205547332764,0.20764228701591486,0.2665802538394928,0.3123505115509033,0.3738389313220978
0.05387048050761223,0.11513625830411912,0.1612279862165451,0.2003901451826096,0.2562020421028137,0.307512640953064,0.3523155450820923
0.05589846894145012,0.08713601529598236,0.1416252851486206,0.2018210291862488,0.26211747527122503,0.2999254465103149,0.3744519352912903
0.0717422142624855,0.1059226095676422,0.14161372184753418,0.19173584878444672,0.2363356798887253,0.3079809248447418,0.3514884114265442
0.053360402584075935,0.09312446415424347,0.16481512784957886,0.1946658492088318,0.2395043820142746,0.3059259355068207,0.3901783525943756
0.053829964250326164,0.09432176500558853,0.15726874768733978,0.19077099859714508,0.25432145595550537,0.2888733148574829,0.36661195755004883
0.04426248744130135,0.10134262591600418,0.1462511271238327,0.19680729508399966,0.2544904947280884,0.32348865270614624,0.35158342123031616
0.05807392299175264,0.10968056321144104,0.13601142168045044,0.2090991735458374,0.2443369328975677,0.3027520477771759,0.3845480680465698
0.029427416622638706,0.11804043501615526,0.1480102241039276,0.19930437207221985,0.25233981013298035,0.2960091233253479,0.37096476554870605
0.050057612359523766,0.0946403071284294,0.14956654608249664,0.18994837999343872,0.2470365762710572,0.2906526029109955,0.3720027506351471
0.05655696988105774,0.09799344837665558,0.14205704629421234,0.20874939858913424,0.2542959451675415,0.2892497181892395,0.37926721572875977
0.03511317819356918,0.08134069293737411,0.1672891527414322,0.1994558423757553,0.24644678831100464,0.31459879875183105,0.35995548963546753
0.055317189544439316,0.09382495284080504,0.15468907356262207,0.20350803434848785,0.2526484727859497,0.3086136281490326,0.37875860929489136
0.04877505823969841,0.10313425958156586,0.16976329684257507,0.20355452597141266,0.2450260519981385,0.29973840713500977,0.3639371395111084
0.04713484272360802,0.08992990851402283,0.1496102809906006,0.19572734832763672,0.2578571140766144,0.3239690661430359,0.39109399914741516
0.06346186250448227,0.1197737082839012,0.16065742075443268,0.20719866454601288,0.25546175241470337,0.2905895411968231,0.3741523325443268
0.04610610008239746,0.1111304983496666,0.1646503210067749,0.21359561383724213,0.2517998218536377,0.2924874722957611,0.37593430280685425
0.04300202801823616,0.1043870374560356,0.164078488945961,0.2018119990825653,0.2637947797775269,0.2940996587276459,0.37096986174583435
0.05748017132282258,0.10452233999967576,0.1679496467113495,0.1955907195806504,0.25144538283348083,0.3026003837585449,0.3773072063922882
0.06472217291593553,0.09013449400663376,0.1214526668190956,0.20099398493766785,0.25017866492271423,0.303995817899704,0.37369751930236816
0.0470411479473114,0.10967570543289183,0.1539926379919052,0.20925413072109225,0.25073036551475525,0.3162179887294769,0.36607491970062256
0.04884351044893265,0.09459745138883592,0.1529635637998581,0.21714362502098086,0.2712659239768982,0.3016858398914337,0.3596820533275604
0.039522983133792884,0.08082493394613266,0.14688004553318024,0.19024232029914856,0.2691006064414978,0.2783827483654022,0.36778801679611206
0.04790406674146652,0.1033739447593689,0.151315838098526,0.18458206951618195,0.2444544434547425,0.2883675694465637,0.3853311240673065
0.057042401283979416,0.10326877981424333,0.15600727498531342,0.19264480471611026,0.2491804212331772,0.2979252636432648,0.3852972388267517
0.0511154979467392,0.10396731644868852,0.13264815509319305,0.1932403147220612,0.236287459731102,0.3235471248626709,0.3583085536956787
0.04467196390032768,0.10264655947685243,0.14147794246673584,0.21985512971878046,0.2465390563011169,0.2958723306655884,0.3646995425224304
0.06118232011795044,0.09419819712638856,0.14777754247188568,0.19029471278190613,0.23346669971942904,0.28528016805648804,0.38872647285461426
0.04563567787408829,0.1105545535683632,0.14515791833400726,0.19173622131347656,0.2543306350708008,0.3050391674041748,0.3767198324203491
0.060511916875839226,0.09941602498292924,0.16427969932556152,0.19643981754779816,0.25553038716316223,0.2986512780189514,0.3579559624195099
0.06566236168146132,0.09521035104990004,0.1564149558544159,0.20495586097240448,0.2548023462295532,0.3124251961708069,0.3783011734485626
0.06252612918615341,0.10787557065486908,0.15316446125507355,0.1977442502975464,0.2344802320003509,0.310884028673172,0.3748707175254822
0.061263330280780785,0.09533949941396712,0.14443454146385193,0.1854955106973648,0.25095564126968384,0.3047524392604828,0.3819757401943207
0.05285656824707985,0.09614620357751846,0.14105519652366638,0.19015662372112274,0.23722028732299805,0.28944382071495056,0.35722899436950684
0.03855500370264053,0.10134343802928923,0.12971438467502594,0.20042984187603,0.2461378276348114,0.2827337682247162,0.36596760153770447
0.04305211827158928,0.10042839497327803,0.1615198403596878,0.2052766531705857,0.26410508155822754,0.31815215945243835,0.37617483735084534
0.060663569718599326,0.09069091826677322,0.1454734206199646,0.19827017188072205,0.24562810361385345,0.2823846936225891,0.3686974048614502
0.058269742876291275,0.09491094946861267,0.1594005525112152,0.21168306469917286,0.24874286353588104,0.3145292997360229,0.3856123089790344
0.04238617420196533,0.10462606698274612,0.17134839296340942,0.20553773641586304,0.24148789048194885,0.2874572575092316,0.36842504143714905
0.05204031988978386,0.10265222191810608,0.17317064106464386,0.19861383736133573,0.2370504289865493,0.2873609364032745,0.3723303973674774
0.03607430309057237,0.10887493193149568,0.1624862402677536,0.1832001954317093,0.2506113350391388,0.2900043725967407,0.36744242906570435
0.05383725091814995,0.08520491421222688,0.16255469620227814,0.21692948043346405,0.2558627128601074,0.3045563697814941,0.3746034801006317
0.05999814346432687,0.11439274996519087,0.12703454494476318,0.18708427250385284,0.24812676012516025,0.2970025539398193,0.3868677318096161
0.06616192311048508,0.10239819437265396,0.15826597809791565,0.18584510684013367,0.25160107016563416,0.2952162027359009,0.38214653730392456
0.04386300593614578,0.11070305854082108,0.12414289265871048,0.17618705332279205,0.2282212972640991,0.2814415097236633,0.38614562153816223
0.03814664110541344,0.09368127584457396,0.15183746814727786,0.198182612657547,0.2478543668985367,0.3092553913593292,0.37101444602012634
0.03565433993935585,0.1016007512807846,0.17314907908439636,0.19654814898967746,0.26671090722084045,0.3155878186225891,0.3893132507801056
0.046226050704717636,0.11489859223365785,0.13890163600444794,0.1959838122129441,0.24685338139534,0.3009874522686005,0.3682995140552521
0.06139117106795311,0.10255064815282824,0.1680629849433899,0.2072761207818985,0.2626418769359589,0.3002760112285614,0.37449881434440613
0.06792040914297104,0.10434761643409728,0.15367811918258667,0.20292313396930686,0.23691968619823456,0.3039819300174713,0.35003596544265747
0.045494403690099716,0.10015755891799928,0.14463794231414795,0.1981114447116852,0.2458515465259552,0.3101929426193237,0.37128308415412903
0.06752455979585648,0.08874786645174026,0.14449557662010193,0.21219851076602936,0.23451006412506106,0.3001232743263245,0.3752598166465759
0.05941629409790039,0.11355722695589066,0.15335170924663544,0.2022421658039093,0.24600017070770264,0.30600082874298096,0.3811652362346649
0.05704456567764282,0.09117091447114943,0.1447533816099167,0.20909173786640167,0.2642051875591278,0.2967246174812317,0.3699670732021332
0.04755502566695213,0.11443788558244705,0.15591657161712644,0.19849911332130432,0.2508008778095245,0.3053101301193237,0.36853107810020447
0.04733686521649362,0.09720653295516968,0.15390434861183167,0.19332528114318848,0.23892691731452945,0.2893846929073334,0.36496368050575256
0.05789932236075401,0.10040098428726196,0.15733276307582855,0.20659032464027405,0.25997987389564514,0.2879980504512787,0.3719576895236969
0.0514637716114521,0.11066598445177077,0.15414878726005554,0.1985125094652176,0.23561057448387146,0.3134330213069916,0.35936903953552246
0.054700855165719986,0.0960729569196701,0.14287778735160828,0.2193082869052887,0.2435990273952484,0.31084540486335754,0.3842426538467407
0.045078080147504807,0.09449607878923416,0.14723145961761475,0.20751138031482694,0.25779736042022705,0.27807843685150146,0.39343971014022827
0.03234299272298813,0.1057407483458519,0.15844351053237915,0.1904228925704956,0.25984787940979004,0.30101320147514343,0.3829440474510193
0.053835291415452964,0.08581537753343582,0.1632600724697113,0.20647239685058594,0.2461500316858292,0.3046739399433136,0.36774158477783203
0.054775748401880264,0.0903131142258644,0.1513032764196396,0.1985434293746948,0.2700455188751221,0.3035218715667725,0.3806459903717041
0.04580112919211388,0.08612988144159317,0.15039362013339996,0.20501989126205444,0.2549406588077545,0.2956960499286652,0.3592629134654999
0.05067538842558862,0.10301682353019714,0.16071216762065887,0.1727539300918579,0.26181790232658386,0.2972569763660431,0.3804627060890198
0.04520520195364952,0.08235808461904526,0.15086045861244202,0.20071937143802648,0.2494499385356903,0.29978445172309875,0.3695945739746094
0.04844275116920471,0.11691328883171084,0.15386629104614258,0.201081857085228,0.25454619526863104,0.31010109186172485,0.3758827745914459
0.04547024890780449,0.09654510021209717,0.1380043923854828,0.1975297629833221,0.2741934955120087,0.3005172312259674,0.36630013585090637
0.0577271617949009,0.0893515944480896,0.150246262550354,0.19388967752456665,0.2413689494132996,0.2919308841228485,0.37417787313461304
0.050133924931287766,0.09996501356363297,0.12865100800991058,0.1996944099664688,0.2603973150253296,0.2992488145828247,0.3605007231235504
0.026878129690885544,0.10439400374889374,0.1487920582294464,0.20041179656982425,0.2517196536064148,0.30659273266792303,0.3686104416847229
0.03916451334953308,0.08860710263252257,0.1509779840707779,0.17829005420207975,0.2539356052875519,0.2939690351486206,0.37396642565727234
0.05160941556096077,0.1021619513630867,0.14612142741680145,0.1916147917509079,0.26380547881126404,0.2855285108089447,0.37051814794540405
0.045416101813316345,0.1139119565486908,0.16317149996757507,0.17846019566059113,0.2546379268169403,0.3030376434326172,0.3584938943386078
0.05772225558757783,0.1173534169793129,0.1549210399389267,0.2043963074684143,0.2386455088853836,0.2996047437191009,0.35974183678627014
0.051505196839571,0.10752549767494204,0.14344340562820435,0.19659291207790366,0.2409714758396149,0.3014005422592163,0.375141978263855
0.055050719529390335,0.09176000207662582,0.14533206820487976,0.2013152986764908,0.24712881445884705,0.2878084182739258,0.374427855014801
0.041886970400810235,0.10786545276641846,0.16497310996055606,0.2237905859947205,0.2664225697517395,0.30243536829948425,0.37784555554389954
0.05714302510023118,0.09518592804670334,0.14637944102287292,0.1945122182369232,0.2503265142440796,0.3015862703323364,0.369143545627594
0.04673938453197479,0.10938769578933716,0.13659977912902832,0.19219641387462616,0.2480398863554001,0.3043230772018433,0.36982694268226624
0.030204147100448605,0.1037934198975563,0.15808627009391785,0.1855986714363098,0.24704137444496155,0.30067071318626404,0.38065749406814575
0.04758170619606972,0.10645655542612076,0.15022462606430054,0.2027701437473297,0.26859959959983826,0.3083578646183014,0.3816993236541748
0.07625111192464827,0.11543502658605576,0.14236204326152802,0.19464170932769773,0.24384905397892,0.2951910495758057,0.38977038860321045
0.057982593774795525,0.10059933364391327,0.15703989565372467,0.18426652252674106,0.2354421913623809,0.2874789535999298,0.37643757462501526
0.053012929856777184,0.09407248347997664,0.14812076091766355,0.201936274766922,0.2517037689685821,0.2930866777896881,0.38043028116226196
0.05342981591820717,0.10362526029348372,0.14438261091709134,0.21527740359306333,0.25568458437919617,0.302490770816803,0.36684736609458923
0.03269538655877113,0.08407516032457353,0.15219856798648834,0.20662091672420504,0.24469687044620514,0.3138912916183472,0.37223494052886963
0.051139384508132935,0.10754776746034622,0.1461636871099472,0.20244576036930084,0.25214990973472595,0.3121417462825775,0.3752712905406952
0.03497839719057083,0.11699363589286806,0.1501239389181137,0.2033390700817108,0.2610815167427063,0.2987700402736664,0.3723070025444031
0.07410627603530884,0.11084110289812088,0.15441538393497467,0.19947020709514607,0.23604173958301544,0.2928387224674225,0.3769221007823944
0.04996733367443085,0.07034574449062347,0.1473308652639389,0.1959097385406494,0.2394009381532669,0.2794444561004639,0.3535144031047821
0.0634930357336998,0.11871476471424106,0.15782925486564636,0.2014761865139008,0.2726219594478607,0.3054192662239075,0.35690900683403015
0.044890973716974265,0.0975922793149948,0.15044580399990082,0.20428641140460968,0.25274208188056946,0.2863699197769165,0.372745156288147
0.04438938945531845,0.11491084098815918,0.16460222005844116,0.210430771112442,0.2259000837802887,0.3138081431388855,0.3946887254714966
0.05966809391975403,0.09488075971603394,0.13947637379169464,0.1952544450759888,0.27341508865356445,0.29349377751350403,0.3599608540534973
0.0397738553583622,0.10320160537958144,0.1313709020614624,0.19965125620365146,0.249737486243248,0.2826114296913147,0.3656134307384491
0.056872248649597175,0.1061263456940651,0.14335191249847412,0.20530620217323306,0.26309463381767273,0.2736062705516815,0.3835172951221466
0.053677789866924286,0.1052776426076889,0.13767632842063904,0.2015174776315689,0.2503986954689026,0.28853839635849,0.3806245028972626
0.05266257002949715,0.0964970365166664,0.16616728901863098,0.19810588657855988,0.24419620633125305,0.3089246153831482,0.39091429114341736
0.026944955810904503,0.08668272197246553,0.15093077719211578,0.18837247788906086,0.2541328072547913,0.3021838963031769,0.3603608012199402
0.038939319550991065,0.11920493841171265,0.154872328042984,0.1731775999069214,0.24769532680511475,0.29529789090156555,0.377437949180603
0.06871761381626129,0.09665489941835403,0.14681822061538696,0.1978595852851868,0.24897590279579165,0.2861683368682861,0.3641000986099243
0.05504616722464562,0.10272018611431122,0.13899897038936615,0.18957655131816864,0.2531242668628693,0.29352906346321106,0.3656236231327057
0.056344669312238686,0.08603665232658386,0.14520025253295898,0.2199406325817108,0.2554488182067871,0.29826679825782776,0.3530866205692291
0.032014500349760056,0.09539618343114853,0.1449439376592636,0.1958409696817398,0.2461839020252228,0.3054641187191009,0.3734627068042755
0.04385552555322647,0.09279033541679382,0.1479090303182602,0.2063564509153366,0.236270159482956,0.3047069311141968,0.3677487373352051
0.051963824778795235,0.10324926674365996,0.14479078352451324,0.1910904049873352,0.2672044038772583,0.2879060506820679,0.36333969235420227
